id,route_id,stop_id,current_stop_in_route
5244,144,3183,16
8916,936,3704,19
1070,10,4127,30
8425,920,3226,7
7111,253,4772,14
8705,930,3536,11
6016,242,3516,21
2755,106,508,25
6577,247,3385,18
7607,319,3111,20
1398,13,1368,4
2952,110,3894,9
7801,612,4410,11
5468,149,809,20
8330,914,3600,5
8306,914,3419,13
1622,16,1568,7
1729,17,2294,19
5171,144,1156,11
576,4,1684,0
3371,118,660,1
673,4,1551,13
5778,240,637,12
4661,133,393,23
709,5,1412,1
6250,245,242,14
7100,253,564,2
8259,913,4282,7
5823,241,730,6
4812,136,2527,27
1588,15,2819,14
7886,903,949,9
8560,924,3142,0
8250,911,3621,27
1097,10,2727,19
318,N,3105,22
3115,112,2263,14
5793,241,5275,10
2664,106,627,6
5807,241,1809,10
5466,149,5278,18
7271,255,1061,5
8083,907,4713,11
3635,121,2711,6
8014,905,4845,9
5571,151,709,8
1284,12,2355,18
2558,104,5150,5
6281,245,3816,45
8295,914,1244,2
4554,132,5190,19
2217,23,5304,25
5966,242,841,4
2271,23,3772,18
6330,245,464,7
7842,612,4396,21
6319,245,2955,14
1299,12,1580,11
7814,612,3876,24
7036,251,4714,18
3879,124,318,18
9214,967,4707,12
203,D,1165,21
1844,19,1448,2
6524,247,862,6
5094,143,5285,40
8949,936,3709,8
4511,131,610,4
7836,612,2263,15
3675,121,2274,2
6778,249,4044,8
5467,149,5289,19
7570,315,1012,18
6466,246,3416,45
5297,145,1277,21
6797,249,5197,27
5426,148,5262,23
7263,255,964,9
8548,923,3480,14
8736,931,4566,10
8039,905,1165,9
7677,319,3878,43
2989,111,4562,0
899,7,5310,19
6844,249,864,57
3993,126,1306,7
3555,119,1962,42
1129,10,2496,16
1866,19,2618,24
8686,927,5278,18
9061,941,4260,8
9138,948,143,12
4651,133,454,13
5334,146,3893,3
2708,106,265,8
1261,11,2542,0
5374,148,910,2
3183,114,436,10
3854,124,2885,27
7151,253,610,14
8824,934,3656,10
6959,251,2028,23
7125,253,1145,31
2887,107,1308,6
2134,22,1502,19
8010,905,3770,5
7386,257,1165,10
4581,132,2725,11
1673,17,2493,0
4708,134,2886,7
5150,143,487,17
6203,244,3833,27
1538,14,1398,3
7038,251,637,20
8685,927,5347,17
6291,245,993,8
1500,14,1345,18
9136,948,64,10
7069,253,3008,9
4487,131,3881,22
6820,249,350,50
5863,241,3514,34
3054,111,1900,13
8233,911,4662,16
4471,131,627,6
5277,145,4125,1
1508,14,1497,0
5342,146,4717,11
6000,242,644,16
6643,248,689,16
7245,255,4051,31
144,D,1265,27
9192,967,4477,8
5784,241,279,1
8133,908,3207,17
6178,244,3526,2
7960,904,4517,41
2381,102,1025,24
5114,143,611,16
6926,251,2304,3
2037,20,2497,0
8638,924,3697,9
2696,106,3116,21
324,N,638,17
2014,20,1435,7
784,5,2031,15
1674,17,1496,1
5474,149,5346,5
1403,13,1636,9
4391,129,1165,9
5264,145,2290,19
5529,150,2935,12
3591,120,539,5
1603,15,1623,1
4539,132,780,4
4660,133,390,22
4055,126,1240,21
7687,345,3455,2
5848,241,603,19
2996,111,3539,7
6311,245,2794,6
5822,241,2305,5
9076,941,5327,27
2337,101,3816,10
2994,111,675,5
6664,248,508,19
7235,255,486,21
8320,914,3601,27
7484,259,3512,12
1575,15,3214,1
5194,144,4647,1
7061,253,142,1
5555,151,1892,9
5612,151,1946,0
5910,241,709,41
8343,914,2506,18
6225,245,5185,15
6094,243,2815,36
1541,14,3772,6
6491,247,2831,11
2695,106,2956,20
4867,137,1337,6
5388,148,183,16
2617,105,667,1
3316,116,623,7
6372,246,3526,2
7919,904,3709,0
4740,134,26,4
5974,242,2868,12
6640,248,685,13
4097,127,3836,6
4987,142,666,6
5339,146,509,8
7722,602,396,2
7980,904,4587,17
1473,13,1569,5
8090,907,4473,17
8583,924,3604,23
297,N,509,1
2707,106,790,7
334,1,1647,5
721,5,2959,13
1411,13,4667,17
7626,319,380,1
2104,21,1447,21
4457,130,668,13
8687,927,4465,12
5499,149,626,9
1366,12,5310,17
223,K,644,6
2456,102,240,35
8753,931,1230,12
4722,134,462,21
8691,927,4711,0
615,4,1567,9
6107,243,2310,9
6804,249,3517,34
8222,911,2941,5
8730,931,756,4
1454,13,4921,2
8376,917,147,4
5678,152,2784,7
9049,941,4257,26
2365,102,2479,8
7377,257,1174,11
8347,914,1030,22
34,A,1041,20
4670,133,1816,32
5123,143,1165,25
1047,10,4759,7
3619,121,709,14
5441,149,625,8
7477,259,964,19
3903,124,4562,33
7557,315,578,5
6231,245,236,21
3702,122,235,6
2045,20,1343,17
7384,257,2173,18
1431,13,5236,8
2032,20,1454,33
8744,931,2151,3
4509,131,1901,2
7253,255,4054,4
4585,132,2886,15
762,5,1618,13
2455,102,669,31
3247,115,2746,17
1696,17,1418,17
1542,14,2294,7
8224,911,777,7
1594,15,3583,20
1643,16,1600,6
2446,102,4889,6
5347,146,4757,16
6742,249,4695,27
3477,119,3054,13
8970,937,3995,20
7576,315,637,24
5629,152,3547,6
4348,129,184,26
159,D,1264,1
2783,107,275,20
4820,136,450,3
4085,126,4804,6
3819,123,77,20
2833,107,3802,16
5495,149,613,5
4868,137,61,7
2490,103,3816,29
1624,16,1505,9
7924,904,1204,5
8726,931,3196,0
8988,937,4144,20
7531,315,1819,9
4461,130,684,3
2782,107,277,19
4218,128,785,21
4917,142,4269,16
851,6,1477,4
3404,118,572,34
3933,125,308,21
2701,106,2516,1
2566,104,1139,13
2953,110,1039,10
3512,119,1815,48
2418,102,2554,27
4481,131,753,16
1462,13,1624,27
7901,903,3875,5
4571,132,812,1
5241,144,281,13
3620,121,711,15
6873,250,844,1
247,K,481,4
1368,12,2031,19
2538,103,1004,10
4241,128,815,19
4969,142,247,26
6951,251,611,15
140,D,2945,23
5990,242,707,6
8481,921,3026,13
2164,22,1640,24
4616,133,392,9
9091,947,4463,7
56,A,1040,11
6841,249,335,1
4551,132,4704,16
6001,242,1165,17
7226,255,2489,11
55,A,1967,10
8933,936,4586,5
3885,124,1218,24
148,D,4890,2
3022,111,1176,23
1121,10,1343,31
7312,257,665,35
5979,242,3766,17
3130,113,508,1
5948,241,5151,18
6824,249,4825,54
8674,927,4429,6
2905,108,674,4
4804,136,1157,19
50,A,3933,5
3719,122,1791,23
2070,21,2054,24
2445,102,654,5
7426,259,588,38
841,6,1495,22
480,3,1665,32
3884,124,4121,23
91,A,634,3
6185,244,2883,9
8196,911,708,6
4631,133,1983,24
5421,148,179,18
6290,245,801,7
2906,108,4737,5
6352,246,3512,0
4732,134,27,31
8684,927,5274,16
2147,22,1525,7
5419,148,184,16
3811,123,97,12
2093,21,2355,21
3592,120,531,6
6023,243,2816,3
2965,110,3339,22
2959,110,4123,16
3231,115,4757,1
1868,19,2362,0
1587,15,1544,13
5574,151,2273,11
96,D,3123,1
5766,240,3518,14
6222,245,1140,12
6960,251,657,24
6636,248,1782,9
6981,251,1041,45
7270,255,1900,4
7418,259,3919,30
7639,319,275,14
3437,118,664,32
1517,14,1409,9
8342,914,2286,17
5406,148,870,3
1195,11,1454,21
3845,124,302,18
8257,913,4279,5
1176,11,1376,2
4245,128,616,23
3413,118,988,8
6938,251,759,2
8391,917,2849,5
5994,242,613,10
7865,714,1164,4
2513,103,5185,21
5572,151,711,9
3936,125,300,24
6788,249,5258,18
4396,130,1318,3
1521,14,1630,13
233,K,1004,16
267,N,684,3
6572,247,817,13
6798,249,4705,28
2239,23,2821,21
4982,142,651,39
8208,911,4523,18
4252,128,709,30
8518,923,2838,5
1850,19,2818,8
1096,10,5286,18
6596,247,2945,39
771,5,1535,20
8202,911,765,12
8458,921,4661,14
8538,923,81,5
4859,136,327,1
5371,147,3196,8
991,9,2822,13
7567,315,1244,15
6909,251,898,13
7080,253,1042,20
6,A,639,5
3189,114,2539,16
8405,917,4253,12
723,5,1547,15
3109,112,2035,8
3911,124,5271,34
1951,20,4694,21
8791,933,385,1
157,D,3385,11
4426,130,2594,18
7278,257,1040,1
3096,112,3760,18
3800,123,15,1
2442,102,4890,2
6050,243,3779,30
3052,111,609,11
3240,115,567,10
620,4,3523,14
2927,110,4125,1
4137,127,4109,40
4786,136,3217,1
161,D,381,3
3057,111,874,16
8280,913,2665,9
4762,134,1174,26
2245,23,1380,27
2371,102,3927,14
1644,16,3858,7
2199,23,3773,7
3414,118,1189,9
700,5,3904,3
6676,248,392,32
694,4,1614,5
2730,106,670,1
3568,119,3936,36
7648,319,2886,23
8262,913,4401,10
924,8,2555,1
2094,21,2358,22
4043,126,921,9
7209,255,509,8
7473,259,545,15
6124,243,524,9
8836,934,3064,22
1966,20,1411,36
4727,134,2794,26
7519,310,4123,5
5280,145,4054,4
5370,147,2771,7
2231,23,4694,13
814,6,1528,19
8427,920,538,9
3150,113,1000,21
4488,131,2695,1
7262,255,814,8
8811,933,387,9
8971,937,4167,1
3710,122,203,14
1887,19,1750,19
6701,248,286,12
7292,257,29,15
7023,251,709,44
7729,602,4825,5
7276,255,651,29
3746,122,815,7
4874,137,5216,3
4258,128,1820,36
8119,908,4669,7
6263,245,2479,27
1681,17,1361,2
9156,958,3959,4
990,9,1438,12
168,D,3890,10
8016,905,2173,11
1393,13,1628,14
2398,102,83,7
8507,921,608,39
1598,15,3584,2
7774,607,2855,8
921,7,1623,1
2270,23,2820,17
4016,126,193,5
8180,909,181,17
8707,930,4699,13
8771,931,3027,12
2237,23,2959,19
7949,904,3415,30
4544,132,818,9
4646,133,4122,8
5482,149,4696,13
4928,142,5289,27
3451,118,588,38
3119,112,4407,18
6343,245,4891,26
3167,113,481,17
4050,126,3557,16
7556,315,572,3
7737,602,5112,12
685,4,1750,5
9048,941,1085,25
8488,921,3610,20
534,3,1486,27
2851,107,274,34
1416,13,5298,22
3277,116,47,1
6748,249,2885,33
8532,923,90,19
8020,905,1318,15
5785,241,277,2
3165,113,3760,15
2795,107,184,32
7543,315,558,6
7056,253,2880,13
3305,116,1186,13
6869,250,494,2
3902,124,669,32
5227,144,3123,1
5178,144,815,18
2278,100,2331,0
2675,106,4624,17
5879,241,271,8
1700,17,1710,21
2254,23,1360,1
2949,110,3859,6
560,3,1534,10
2083,21,2820,11
759,5,1446,21
8185,909,4814,22
6494,247,181,14
2713,106,2886,13
5731,206,4705,16
6761,249,3803,46
7679,319,700,45
8198,911,711,8
1605,15,3772,15
1494,14,1631,12
8189,909,4813,1
6433,246,1819,10
1789,18,5174,20
7338,257,849,21
882,7,1603,3
3974,125,2794,22
4956,142,180,13
6046,243,4130,26
9218,967,4509,16
1522,14,1567,14
1818,18,5172,14
1489,14,1550,7
6921,251,669,25
8097,908,646,4
6578,247,849,19
4072,126,669,7
6098,243,3107,40
6692,248,2284,12
6922,251,4562,26
7369,257,3782,45
2521,103,952,29
2893,108,670,1
5981,242,934,19
3997,126,294,11
5317,146,4894,9
7971,904,2594,8
5558,151,608,12
8484,921,777,16
4747,134,459,11
7053,253,5308,10
3089,112,356,11
3707,122,212,11
8545,923,4253,12
3186,114,887,13
4253,128,711,31
6157,244,1318,12
6712,248,2784,23
211,K,642,4
7120,253,2816,26
8077,907,4746,9
1156,10,1396,2
1988,20,4693,18
6025,243,545,5
949,8,1439,14
3024,111,942,25
3298,116,624,6
3561,119,3823,1
7991,904,1036,28
4352,129,2832,30
3212,115,587,2
5890,241,307,19
217,K,2981,10
3452,118,2746,39
6142,243,668,25
8085,907,4462,2
1213,11,1408,8
7969,904,1248,6
5806,241,15,9
6065,243,4131,7
2238,23,1418,20
1837,18,3903,27
6826,249,2010,56
3960,125,283,8
1540,14,2820,5
5692,206,3526,2
5943,241,1240,13
8232,911,767,15
9026,941,576,3
2688,106,5276,13
5112,143,707,14
6155,244,667,10
3221,115,572,11
3893,124,27,32
6594,247,1284,37
1702,17,1570,23
7734,602,547,9
6278,245,96,42
529,3,3521,12
2477,103,3765,16
4705,134,5260,4
3990,126,5284,4
3095,112,3876,17
5496,149,624,6
7197,255,644,22
7232,255,3517,17
1450,13,2741,6
1631,16,1460,16
5285,145,450,9
3838,124,459,11
1438,13,1516,15
8604,924,4594,15
5457,149,4695,9
9058,941,3679,5
8924,936,4591,31
3315,116,4715,7
3700,122,978,4
7640,319,3054,15
9181,958,3956,8
504,3,1580,21
111,D,2305,16
3403,118,3918,33
2549,103,5285,20
6749,249,5296,34
7313,257,664,36
3837,124,3906,10
6042,243,129,22
8466,921,774,22
6986,251,3565,50
2946,110,3516,3
6547,247,1782,29
5718,206,2960,3
7187,255,1289,12
1108,10,4758,30
7823,612,508,2
5971,242,2883,9
7856,714,1162,5
7183,255,4760,8
6423,246,3145,21
4935,142,3801,34
1314,12,2548,26
3105,112,480,4
3628,121,892,23
2861,107,397,44
6607,247,1158,5
8620,924,4772,31
8945,936,2316,32
895,7,1534,15
4890,138,65,5
6021,243,3514,1
8850,934,3710,9
9064,941,4566,12
7647,319,5297,22
5941,241,2855,11
3450,118,586,37
7247,255,3795,33
6670,248,507,26
3068,111,637,27
3341,117,4042,16
4546,132,657,11
6068,243,3789,10
3524,119,637,11
5693,206,2816,3
8467,921,3611,23
3528,119,1162,15
3637,121,3196,8
4943,142,2475,42
6817,249,353,47
4998,143,3539,7
3506,119,2235,42
2698,106,2515,23
8723,930,701,13
5377,148,186,5
1677,17,1362,4
82,A,780,2
1425,13,5248,2
5808,241,116,11
2500,103,993,8
3482,119,1865,18
2742,106,1012,7
6410,246,1026,26
6988,251,3569,52
2547,103,816,33
7495,259,2748,13
4876,137,1015,5
1579,15,1647,5
4141,127,4136,2
4970,142,2724,27
4788,136,1764,3
2295,100,436,6
4038,126,392,4
1752,18,1448,2
5411,148,5194,8
2142,22,1353,2
5179,144,1177,19
3940,125,1719,28
5986,242,1027,2
2262,23,1453,9
3623,121,763,18
6145,244,3129,0
9046,941,3617,23
6839,249,1233,19
9186,967,4466,2
2718,106,4705,18
664,4,1611,5
3763,122,5285,16
5164,144,335,4
152,D,4889,6
6279,245,91,43
3113,112,347,12
7982,904,4591,19
2413,102,116,22
169,D,506,11
5945,241,1307,15
3216,115,1213,6
5480,149,5197,11
4891,138,3920,6
5813,241,2784,16
5868,241,310,39
2735,106,1308,6
7128,253,1143,34
2168,22,1457,3
7705,602,4890,2
7741,602,655,16
8209,911,3609,19
6310,245,3892,5
8849,934,3712,8
7697,345,551,12
8045,905,675,15
791,5,1514,5
3132,113,486,3
2325,101,88,20
409,2,2959,10
4936,142,4043,35
5113,143,612,15
4530,132,4715,7
6948,251,1030,12
8201,911,763,11
8593,924,3617,4
3880,124,320,19
393,2,1612,18
6711,248,5285,22
3188,114,3134,15
7428,259,2747,40
1237,11,1611,5
6751,249,5259,36
6455,246,2855,34
6049,243,2999,29
9178,958,65,5
3214,115,1212,4
658,4,1514,7
205,D,4739,8
1943,20,1559,13
7280,257,2863,3
181,D,611,7
2583,104,1142,12
1132,10,3772,27
1771,18,2052,2
1975,20,1345,5
4991,143,4562,0
7463,259,927,36
8128,908,640,16
8531,923,88,18
2000,20,4805,30
2700,106,4053,0
1460,13,2041,25
327,N,3216,20
2424,102,236,33
8493,921,4662,25
5999,242,637,15
8167,909,3386,4
9116,948,65,5
8282,913,5047,11
3416,118,935,11
439,2,1680,1
2229,23,4668,11
6464,246,786,43
4819,136,2330,2
4903,142,4890,2
4750,134,1232,14
1435,13,4573,12
2193,23,1536,1
1137,10,1447,32
4404,130,3878,11
5138,143,3766,14
6061,243,89,3
8799,933,1816,9
859,7,1680,6
2556,104,2783,3
3967,125,982,15
5430,148,185,27
7709,602,3266,6
3659,121,611,15
9219,967,4484,17
4113,127,4038,16
3274,115,1165,31
4707,134,5297,6
7124,253,242,30
4841,136,2579,24
5267,145,451,22
5925,241,668,21
4533,132,629,10
2776,107,1967,13
1704,17,1903,25
7020,251,2594,41
1484,14,1560,2
3929,125,2267,17
628,4,4758,22
5420,148,182,17
608,4,1376,2
3239,115,2950,9
6946,251,2828,10
7429,259,2745,1
2360,102,2783,3
3260,115,4517,12
3330,117,1063,5
4980,142,3265,37
6210,245,5271,0
3182,114,857,9
7157,253,626,20
9140,948,1705,14
1585,15,1578,11
5519,150,759,2
4392,129,668,10
1765,18,2132,15
2591,104,3070,20
6379,246,666,7
4826,136,3414,9
7220,255,1209,19
9170,958,3057,20
3031,111,604,32
3074,111,684,3
6681,248,3934,1
3215,115,582,5
7620,319,1964,33
436,2,1398,3
2791,107,5274,28
352,1,5312,2
4805,136,921,20
184,D,624,10
3469,119,1967,5
4927,142,5278,26
4202,128,654,5
2592,104,2737,21
6945,251,3415,9
104,D,1248,9
2192,23,2493,0
8683,927,5275,15
4304,128,729,1
1439,13,1580,16
4561,132,3111,26
6745,249,5194,30
8278,913,4400,7
9010,938,4144,10
3377,118,652,7
5382,148,3802,10
4662,133,385,24
1994,20,1502,24
5451,149,549,3
7479,259,655,21
4373,129,183,12
1327,12,2958,16
2236,23,3523,18
4503,131,1900,16
2098,21,4801,26
3917,125,468,5
5097,143,669,10
5544,150,758,13
7148,253,804,11
8522,923,1123,9
4283,128,4714,15
1972,20,1376,2
6035,243,206,15
88,A,668,8
2079,21,1681,7
819,6,1379,2
2667,106,1819,9
1999,20,1572,29
5961,241,4192,19
2359,102,2174,2
221,K,647,4
8852,934,1703,11
4316,129,646,6
4802,136,282,17
8960,937,2477,10
7624,319,2947,37
1855,19,5130,13
6420,246,1186,18
8223,911,4566,6
951,8,2041,16
8334,914,3603,9
1158,10,1767,4
46,A,392,1
3832,124,436,5
3589,120,1762,3
3841,124,1232,14
7750,602,849,15
8807,933,378,5
9040,941,2927,17
3981,125,887,29
4872,137,792,1
1690,17,2295,11
7230,255,2954,15
1089,10,1576,11
3040,111,730,41
1497,14,1446,15
2709,106,5280,9
3749,122,1782,10
521,3,1469,2
7252,255,4137,3
3895,124,3019,34
1095,10,1525,17
6758,249,179,43
90,A,632,2
1143,10,3522,4
5566,151,607,3
5676,152,127,5
8245,911,603,28
3796,123,114,23
4916,142,1145,15
2117,22,5128,2
5636,152,3111,13
8150,909,2832,8
2109,21,3904,3
287,N,1230,5
4534,132,1248,11
4921,142,4450,20
5310,146,555,2
7433,259,582,5
651,4,1515,5
1014,9,2821,11
3002,111,3538,3
7171,253,814,8
216,K,2792,9
7819,612,509,29
8930,936,3598,2
8380,917,974,8
8903,936,717,6
7483,259,4562,25
5023,143,812,22
4149,127,788,10
2944,110,1330,1
6710,248,5151,21
8671,927,4492,3
2647,105,680,18
16,A,629,2
7582,315,2950,12
7986,904,3604,23
3744,122,952,5
4785,136,3131,6
4036,126,2010,2
5610,151,3899,1
3715,122,196,19
1732,17,3903,22
4127,127,123,30
2859,107,403,42
1105,10,1471,27
6799,249,4696,29
3001,111,3540,2
8495,921,766,27
5622,152,1139,8
8575,924,2279,15
6002,242,668,18
9075,941,3462,26
835,6,1447,18
6867,250,240,0
5354,146,564,23
3931,125,2268,19
2884,107,2783,3
9007,938,143,7
173,D,1277,15
3126,112,1000,25
633,4,5311,27
3097,112,2288,19
3795,123,113,22
6244,245,509,8
9032,941,4537,9
2935,110,453,9
5434,149,667,1
8890,936,2899,19
6160,244,636,15
2369,102,4794,12
5653,152,2861,5
6243,245,3104,7
8554,923,2714,20
5626,152,891,3
171,D,546,13
7236,255,480,22
7756,607,2174,2
5705,206,5276,15
481,3,1456,33
5500,149,637,10
969,8,1417,11
3976,125,439,24
3652,121,1984,1
5203,144,636,10
2869,107,384,52
6204,244,3792,1
976,8,1618,9
9068,941,4538,19
1019,9,1570,16
6965,251,3517,29
6675,248,396,31
8878,936,3586,7
7957,904,1819,38
6138,243,4891,21
6027,243,242,7
7306,257,648,29
7007,251,3526,28
8829,934,1702,15
4880,137,143,8
338,1,1528,9
1356,12,4250,4
6200,244,3539,24
7279,257,898,2
3514,119,47,1
1737,17,1454,22
7073,253,4807,13
4435,130,730,27
2459,102,90,9
5324,146,29,16
3070,111,1165,29
3311,116,1318,3
2679,106,4570,4
978,9,2548,0
1932,20,1664,2
3303,116,1185,11
3498,119,1318,34
3307,116,1815,15
7783,607,3235,17
8475,921,1297,7
5569,151,605,6
6199,244,5108,23
7475,259,5112,17
1372,12,1625,3
3299,116,779,7
7927,904,3614,8
8692,927,4747,1
1188,11,3099,14
3472,119,898,8
6680,248,3936,36
4346,129,195,24
8175,909,3802,12
2596,104,661,3
3304,116,1319,12
4815,136,2920,30
172,D,4741,14
6593,247,1260,36
7686,345,4922,1
5995,242,624,11
6953,251,1819,17
4123,127,5186,26
3021,111,823,22
6099,243,509,1
4067,126,192,33
980,9,4921,2
6536,247,3518,18
7242,255,1983,28
8562,924,1244,2
2475,103,1139,14
3517,119,1320,4
6638,248,638,11
5233,144,642,4
1760,18,1457,10
5428,148,3222,25
670,4,1612,19
2985,110,655,24
2081,21,1398,9
4728,134,5126,27
2587,104,5338,16
1280,12,5287,14
5442,149,1892,9
1371,12,1396,2
6966,251,508,30
4831,136,284,14
7666,319,697,41
549,3,1535,20
7652,319,205,27
8817,934,713,3
1608,15,1632,18
559,3,1564,9
6435,246,615,12
3123,112,899,22
6914,251,1307,18
7118,253,3514,24
3419,118,707,14
5192,144,4646,32
331,1,1474,2
5369,147,3415,6
8642,924,3698,31
3916,125,2905,4
4486,131,2696,21
7017,251,2868,38
7537,315,4895,15
7227,255,4772,12
2374,102,4109,17
5742,206,1307,13
7904,903,2038,8
9055,941,4600,2
1231,11,1410,21
1634,16,5127,19
4197,128,4562,0
4700,134,5307,13
7577,315,644,25
7135,253,1251,41
7054,253,561,11
8368,914,3632,26
8788,931,4536,16
147,D,667,1
4458,130,1945,28
1711,17,3459,1
4220,128,196,23
5487,149,4717,18
5158,144,1876,4
6923,251,1945,0
9078,941,1061,0
26,A,522,12
2473,103,1150,12
4377,129,199,16
5534,150,2505,2
3449,118,584,36
8893,936,726,22
974,8,1622,4
1965,20,1408,35
4246,128,1012,24
4388,129,3266,27
1413,13,5233,19
7241,255,452,27
5651,152,286,3
4760,134,2262,24
3379,118,1318,9
8749,931,3613,8
1950,20,1635,20
1655,16,1623,18
7772,607,2342,6
8136,908,46,20
8738,931,2152,12
5866,241,496,37
6276,245,800,40
1581,15,1560,7
6299,245,113,16
7508,310,3794,1
2017,20,2496,0
5130,143,639,6
5315,146,551,7
6110,243,434,12
7006,251,509,27
7168,253,1061,5
239,K,480,22
5763,240,2639,11
3600,120,516,14
8345,914,2828,20
3915,125,469,3
4915,142,242,14
2469,103,5155,8
1764,18,3907,14
1851,19,1564,9
2042,20,2820,5
2060,21,1544,14
5748,206,2173,19
2061,21,2819,15
2085,21,1551,13
2503,103,4136,11
3695,122,3573,18
4298,128,647,4
5296,145,4741,20
5142,143,601,18
4711,134,2261,10
2025,20,2348,26
7368,257,397,44
546,3,1632,17
3664,121,4714,20
2063,21,1457,17
5318,146,1753,10
7944,904,4588,25
3661,121,613,17
4643,133,1879,5
603,4,1375,27
6552,247,2018,34
5958,241,4191,16
5884,241,1214,13
917,7,3525,4
7668,319,2980,43
8435,921,3685,5
3029,111,607,30
2593,104,3830,22
7807,612,2264,17
9098,947,4511,14
9067,941,4256,15
2810,107,3076,47
3868,124,2886,7
3249,115,667,1
1357,12,1688,5
3627,121,760,22
1100,10,1616,22
2654,105,4845,6
6927,251,3422,4
3585,120,4267,16
900,7,1389,20
196,D,543,14
818,6,1365,1
5671,152,1051,23
3519,119,3144,6
4289,128,3124,21
4093,127,334,2
7481,259,1165,23
3102,112,508,1
4186,127,112,4
7114,253,2954,17
1386,13,4742,7
934,8,1640,11
820,6,1527,3
2822,107,82,5
1050,10,1470,10
5577,151,715,14
2616,105,4562,0
3770,122,5283,0
2793,107,5278,30
1493,14,1566,11
6969,251,3107,33
8834,934,1081,20
1601,15,1344,5
7512,310,5220,5
3764,122,2784,17
5606,151,644,23
8917,936,5011,20
3554,119,404,41
826,6,1614,9
634,4,1627,28
1708,17,4920,29
5470,149,195,1
1154,10,5310,27
4596,132,816,26
8254,913,4301,2
5240,144,284,12
4309,128,668,23
228,K,654,11
5157,144,900,3
4600,132,644,8
7184,255,4892,9
9011,938,2714,7
6067,243,4134,9
2534,103,4889,6
2972,110,4889,6
1686,17,1448,7
7028,251,2899,2
1977,20,1514,7
6320,245,3134,15
9108,947,3410,10
4356,129,4030,34
6236,245,5107,0
7591,319,650,4
6499,247,5288,19
7563,315,551,11
2190,22,5165,5
8023,905,639,18
2530,103,4890,2
1767,18,2054,17
4526,132,1318,3
5648,152,289,25
5830,241,2871,13
277,N,2489,13
6356,246,1244,4
1869,19,2359,1
8051,905,5365,21
4327,129,684,5
5521,150,757,4
6006,242,1305,11
7859,714,5338,2
1377,12,1434,8
7174,253,655,11
7888,903,357,11
2302,101,2783,3
6308,245,859,3
135,D,3891,18
6574,247,4249,15
3690,122,493,13
128,D,522,15
7001,251,494,21
8100,908,3124,7
8942,936,3588,29
9070,941,568,21
7297,257,848,20
1871,19,2356,3
1755,18,1611,5
2292,100,1047,3
4024,126,5297,13
5781,240,668,15
3350,117,153,7
2344,101,2023,17
2525,103,644,33
2100,21,2294,17
1569,15,1364,15
1891,19,1674,0
4122,127,5155,25
7244,255,3551,30
799,6,1633,4
1974,20,1407,4
8541,923,1124,8
9022,938,4253,14
5563,151,4893,0
8549,923,2839,15
8298,914,1012,5
9062,941,4190,10
1008,9,1344,5
2290,100,4377,1
2939,110,3860,13
3572,120,886,3
7521,310,4124,7
8766,931,4553,3
3944,125,2848,32
7802,612,4411,12
2738,106,4769,3
4752,134,319,16
3651,121,4893,0
7507,310,4125,0
6171,244,2954,26
7747,602,668,22
8874,936,3738,3
4848,136,119,3
7390,259,1877,2
160,D,378,2
7635,319,898,10
6459,246,2885,38
2602,104,652,8
206,D,1945,18
627,4,4899,21
6576,247,1273,17
2852,107,276,35
2483,103,107,22
3010,111,667,11
4194,127,1041,16
7352,257,3901,33
1835,18,1612,25
8099,908,3216,6
6113,243,3019,15
8628,924,4550,2
8145,909,5289,3
5681,152,1309,5
2773,107,398,10
5883,241,276,12
5993,242,3460,9
698,5,1536,1
2264,23,2034,11
2792,107,5347,29
3632,121,758,3
985,9,1433,7
4975,142,814,32
7502,259,4714,20
7424,259,584,36
9009,938,1705,9
4011,126,2478,8
6983,251,812,47
7134,253,129,40
1316,12,4921,2
8211,911,1334,21
1600,15,1661,4
4850,136,5285,5
6158,244,4604,13
8400,917,155,10
6999,251,868,19
1376,12,1568,7
5535,150,2286,4
2266,23,2822,13
8279,913,4404,8
3937,125,284,25
659,4,1413,8
300,N,4769,4
3534,119,5150,21
174,D,4893,16
5904,241,1901,35
5795,241,5347,12
8818,934,2305,4
7490,259,988,8
5107,143,1189,9
2127,22,1551,12
7795,612,4390,5
669,4,2294,18
5567,151,610,4
4163,127,30,24
954,8,1869,19
4369,129,2831,8
5713,206,2515,23
6248,245,545,12
1107,10,4899,29
2151,22,1580,11
4371,129,180,10
8419,920,33,1
3166,113,2288,16
2163,22,1480,23
4288,128,3216,20
7658,319,1161,33
8527,923,1025,14
8911,936,3648,14
2341,101,99,14
6190,244,637,14
4656,133,3891,18
8690,927,4708,15
8822,934,3244,8
5913,241,122,14
5670,152,1251,22
8946,936,3737,33
9203,967,2861,1
3778,123,78,5
8003,904,4949,37
5116,143,613,18
214,K,645,7
1617,16,1396,2
1518,14,1445,10
4082,126,3926,3
2855,107,1041,38
2968,110,4890,2
3909,124,1308,6
4210,128,5186,13
6697,248,4739,31
8565,924,1012,5
889,7,1633,9
20,A,4517,6
3388,118,1892,18
2546,103,1177,32
1471,13,1434,8
365,1,1868,15
6602,247,3216,34
7425,259,586,37
2376,102,107,19
6074,243,4807,16
508,3,1419,25
6813,249,2035,43
4164,127,4039,25
9194,967,4633,10
1763,18,1460,13
2216,23,5303,24
4031,126,1002,33
4800,136,2261,15
948,8,2821,13
2046,21,4802,0
